emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,fx,fy,fz,x,y,z,rx,ry,rz,t
0,-2,5,5,2,1,-3,-13,-5.764318465654107,-7.522152209521951,2.549753271517296,34.83573913574219,653.423828125,157.31149291992188,86.01963806152344,176.02403259277344,102.48318481445312,56.29395532608032
1,1,-41,-14,-5,-2,-3,6,-5.764318465654107,-7.522152209521951,2.549753271517296,34.83573913574219,653.423828125,157.31149291992188,86.01963806152344,176.02403259277344,102.48318481445312,56.29513692855835
-2,-7,46,-8,-7,-4,-3,-3,-5.764318465654107,-7.522152209521951,2.549753271517296,34.83573913574219,653.423828125,157.31149291992188,86.01963806152344,176.02403259277344,102.48318481445312,56.29513692855835
-1,-3,-66,-23,-2,-1,3,1,-5.808743737914218,-7.481000915855402,2.6619290590710727,34.492713928222656,653.0274047851562,157.3854522705078,86.01472473144531,176.02500915527344,102.47604370117188,56.3041045665741
-2,18,36,24,7,3,3,3,-5.808743737914218,-7.481000915855402,2.6619290590710727,34.492713928222656,653.0274047851562,157.3854522705078,86.01472473144531,176.02500915527344,102.47604370117188,56.3041045665741
4,-8,-2,-3,-2,-4,-1,0,-5.755050324472118,-7.279985005562428,2.746812303018829,34.35734558105469,652.8731079101562,157.4144744873047,86.01274871826172,176.02455139160156,102.4742660522461,56.309810638427734
0,15,-10,-4,-1,0,-2,-5,-5.755050324472118,-7.279985005562428,2.746812303018829,34.35734558105469,652.8731079101562,157.4144744873047,86.01274871826172,176.02455139160156,102.4742660522461,56.309810638427734
4,-11,-10,-1,-1,-1,-3,-9,-5.641379180343135,-7.300031872712226,2.7933983008704097,33.64870834350586,652.0452880859375,157.5806427001953,86.00806427001953,176.02386474609375,102.47241973876953,56.32879328727722
-3,-3,-9,-6,1,1,-2,3,-5.645775539278354,-7.277298189035485,2.834342897669769,33.64870834350586,652.0452880859375,157.5806427001953,86.00806427001953,176.02386474609375,102.47241973876953,56.32879328727722
0,21,6,-1,1,1,-2,1,-5.645775539278354,-7.277298189035485,2.834342897669769,33.64870834350586,652.0452880859375,157.5806427001953,86.00806427001953,176.02386474609375,102.47241973876953,56.32879328727722
0,-2,-1,4,-2,1,2,8,-5.645775539278354,-7.277298189035485,2.834342897669769,33.64870834350586,652.0452880859375,157.5806427001953,86.00806427001953,176.02386474609375,102.47241973876953,56.3297975063324
1,-18,32,11,3,-1,-4,-15,-5.670746463530947,-7.3006621446940425,3.0768709682467437,32.7706184387207,651.0177001953125,157.7651824951172,85.99601745605469,176.02589416503906,102.46001434326172,56.35450863838196
2,7,-11,-7,-2,-2,-1,13,-5.636757729409258,-7.202096021020201,3.0238909214260654,32.7706184387207,651.0177001953125,157.7651824951172,85.99601745605469,176.02589416503906,102.46001434326172,56.35450863838196
2,-2,9,7,0,-3,-5,-9,-5.636757729409258,-7.202096021020201,3.0238909214260654,32.7706184387207,651.0177001953125,157.7651824951172,85.99601745605469,176.02589416503906,102.46001434326172,56.35450863838196
-4,17,-30,-15,-4,-2,2,12,-5.636757729409258,-7.202096021020201,3.0238909214260654,32.7706184387207,651.0177001953125,157.7651824951172,85.99601745605469,176.02589416503906,102.46001434326172,56.35450863838196
4,-39,10,22,6,0,2,2,-5.565421532629597,-7.1588535845547705,2.923063646873798,32.39640808105469,650.5863037109375,157.85482788085938,85.99945068359375,176.02392578125,102.46360778808594,56.36453175544739
-2,3,8,-4,-7,-3,-5,-2,-5.565421532629597,-7.1588535845547705,2.923063646873798,32.39640808105469,650.5863037109375,157.85482788085938,85.99945068359375,176.02392578125,102.46360778808594,56.36453175544739
1,-2,-10,-3,-1,-2,1,8,-5.497331677005789,-7.247657457617926,3.0135941718137866,32.32924270629883,650.5067138671875,157.8689422607422,85.9981460571289,176.02403259277344,102.46173095703125,56.3685417175293
-4,17,-14,-18,-6,-4,0,1,-5.497331677005789,-7.247657457617926,3.0135941718137866,32.32924270629883,650.5067138671875,157.8689422607422,85.9981460571289,176.02403259277344,102.46173095703125,56.36954474449158
2,1,-16,-2,3,1,2,0,-5.454592095941654,-7.200876542895064,3.185383530023261,31.60542106628418,649.6364135742188,158.03964233398438,85.9980697631836,176.024658203125,102.45939636230469,56.38909339904785
0,2,35,13,0,-1,-3,-10,-5.454592095941654,-7.200876542895064,3.185383530023261,31.60542106628418,649.6364135742188,158.03964233398438,85.9980697631836,176.024658203125,102.45939636230469,56.39410662651062
0,-13,6,5,-1,1,2,4,-5.454592095941654,-7.200876542895064,3.185383530023261,31.60542106628418,649.6364135742188,158.03964233398438,85.9980697631836,176.024658203125,102.45939636230469,56.39410662651062
-1,-12,-16,-4,-4,-1,-4,-7,-5.454592095941654,-7.200876542895064,3.185383530023261,31.60542106628418,649.6364135742188,158.03964233398438,85.9980697631836,176.024658203125,102.45939636230469,56.39410662651062
0,10,21,1,0,-2,-1,-3,-5.391699111810197,-7.299118835860182,3.3257726474498,30.778732299804688,648.6515502929688,158.2535400390625,85.99542999267578,176.02630615234375,102.45700073242188,56.414159059524536
0,-1,-32,-6,-2,-1,0,4,-5.4753474064302345,-7.323091927520662,3.2982350299965613,30.778732299804688,648.6515502929688,158.2535400390625,85.99542999267578,176.02630615234375,102.45700073242188,56.414159059524536
-8,9,24,1,1,-3,-7,-35,-5.4753474064302345,-7.323091927520662,3.2982350299965613,30.778732299804688,648.6515502929688,158.2535400390625,85.99542999267578,176.02630615234375,102.45700073242188,56.414159059524536
3,-23,22,13,2,0,0,1,-5.4753474064302345,-7.323091927520662,3.2982350299965613,30.778732299804688,648.6515502929688,158.2535400390625,85.99542999267578,176.02630615234375,102.45700073242188,56.414159059524536
-4,4,-14,-12,-3,-1,-3,7,-5.287109932007737,-7.379597428738578,3.3389480880645857,30.458675384521484,648.2661743164062,158.35162353515625,85.99754333496094,176.0247039794922,102.45796203613281,56.424185276031494
-2,6,12,9,2,1,1,5,-5.287109932007737,-7.379597428738578,3.3389480880645857,30.263456344604492,648.0352172851562,158.41400146484375,85.99862670898438,176.0235137939453,102.45986938476562,56.42919850349426
2,-1,-10,-4,-4,-1,0,11,-5.287109932007737,-7.379597428738578,3.3389480880645857,30.263456344604492,648.0352172851562,158.41400146484375,85.99862670898438,176.0235137939453,102.45986938476562,56.42919850349426
0,-1,0,4,3,1,4,-2,-5.287109932007737,-7.379597428738578,3.3389480880645857,30.263456344604492,648.0352172851562,158.41400146484375,85.99862670898438,176.0235137939453,102.45986938476562,56.42919850349426
0,2,-5,-7,-4,-4,-5,-9,-5.3389125405277476,-7.464329898762833,3.5295042676061197,29.65441131591797,647.3009033203125,158.58541870117188,85.99546813964844,176.0228271484375,102.4600830078125,56.4492506980896
-3,3,-2,-2,-2,-1,-1,3,-5.3389125405277476,-7.464329898762833,3.5295042676061197,29.65441131591797,647.3009033203125,158.58541870117188,85.99546813964844,176.0228271484375,102.4600830078125,56.4492506980896
-3,-5,59,16,5,1,0,5,-5.3389125405277476,-7.464329898762833,3.5295042676061197,29.65441131591797,647.3009033203125,158.58541870117188,85.99546813964844,176.0228271484375,102.4600830078125,56.4492506980896
-1,-4,4,5,-2,-3,-1,-8,-5.3389125405277476,-7.464329898762833,3.5295042676061197,29.65441131591797,647.3009033203125,158.58541870117188,85.99546813964844,176.0228271484375,102.4600830078125,56.4492506980896
0,33,-11,-19,-6,-3,1,10,-5.238581627716899,-7.43640977381561,3.517271196261477,28.883098602294922,646.3607788085938,158.81809997558594,85.99530029296875,176.02490234375,102.46064758300781,56.473809242248535
-1,-22,-10,-4,-4,-2,-4,-10,-5.238581627716899,-7.43640977381561,3.517271196261477,28.883098602294922,646.3607788085938,158.81809997558594,85.99530029296875,176.02490234375,102.46064758300781,56.474812269210815
5,0,-32,-14,-6,-4,-3,9,-5.346789556537218,-7.485532001531472,3.5149757721362453,28.883098602294922,646.3607788085938,158.81809997558594,85.99530029296875,176.02490234375,102.46064758300781,56.474812269210815
-1,-18,-12,7,0,-1,0,-10,-5.346789556537218,-7.485532001531472,3.5149757721362453,28.883098602294922,646.3607788085938,158.81809997558594,85.99530029296875,176.02490234375,102.46064758300781,56.474812269210815
0,-17,4,1,-2,-1,-1,-5,-5.065239089012568,-7.510725249255587,3.5762729336514196,28.221630096435547,645.5376586914062,159.02825927734375,86.00269317626953,176.02310180664062,102.4681396484375,56.49438810348511
3,3,-2,-5,-2,1,0,5,-5.065239089012568,-7.510725249255587,3.5762729336514196,28.221630096435547,645.5376586914062,159.02825927734375,86.00269317626953,176.02310180664062,102.4681396484375,56.49438810348511
4,0,-19,-5,-1,-1,0,-6,-5.065239089012568,-7.510725249255587,3.5762729336514196,28.221630096435547,645.5376586914062,159.02825927734375,86.00269317626953,176.02310180664062,102.4681396484375,56.49438810348511
-1,-3,-12,-6,0,-1,0,-1,-5.065239089012568,-7.510725249255587,3.5762729336514196,28.221630096435547,645.5376586914062,159.02825927734375,86.00269317626953,176.02310180664062,102.4681396484375,56.49438810348511
-2,11,26,6,1,2,3,3,-5.063563738648684,-7.6256038470584535,3.6393081486882224,27.775035858154297,644.9777221679688,159.1768341064453,86.0012435913086,176.02565002441406,102.46312713623047,56.50942349433899
